Time,Delay
51.52147435969965,0
381.4134240488375,0
713.5258538032668,0
878.1397092583614,0
1015.9608911162557,0
1190.3825662033043,0
1210.3654316492834,0
1415.056155417895,0
1801.5772154009137,0
2066.405305899741,0
2354.520140824667,0
2783.834918320488,0
2838.176244065004,56.15045137603238
2859.922733693967,301.10061819124985
2928.2209901941287,139.2563284836142
2999.5913134341845,0
3125.4043335122683,0
3397.108181678965,0
3528.219276115216,0
3817.299603991125,0
3966.6756985945176,0
4104.692324147208,0
4322.330271460633,0
4649.801394904312,0
4687.995051524985,0
4885.109483988459,0
4885.196236437829,0
5225.277484786452,0
5389.702867115952,0
5507.872681187718,0
5563.509436083117,0
5933.665914407442,0
6043.231704247458,0
6110.320807325798,150.82784871418426
6139.014610166164,112.11296641560511
6155.062171487401,13.745857055751912
6848.957844928997,0
7235.958888604585,0
7365.425847365709,0
8062.6694292296625,0
8104.978082021017,0
8279.578734685383,273.39394557881405
8360.413962868759,109.34368324524439
8461.647388787334,73.67468432844726
8517.207484835431,0
8703.754013364996,0
8903.505948512358,0
9331.873229932968,0
9534.936538115358,0
9732.30127365169,7.197765489565427
9744.72008195418,161.23243292093684
9849.837388589453,292.37044484963735
10027.065264458553,267.4489654052213
10147.783149293675,195.83254434569426
10211.027804213561,286.82817653783604
10343.615255639379,154.198134359498
10344.205912885467,169.247280434196
10467.672420218123,117.38211609173595
10753.236105034124,0
10846.219169754704,0
11001.583251012078,0
11194.778187118189,0
11318.469186811817,0
11388.165593461352,0
11537.78714183603,0
11789.962604156588,0
12219.860610833339,0
12280.223039473845,0
12419.167729964987,28.8733239034882
12532.998967981928,22.391303411621266
12562.683592034033,0
12977.644507269679,0
13046.175562505316,0
13169.135414339422,0
13235.111380125547,0
13385.64998050749,0
13629.922992193638,0
13673.18547102408,0
13910.07080067282,7.358929559859462
14120.94162841621,0
14148.62352384158,0
14174.994918392873,57.68209801028934
14684.861331931297,0
14873.60157977757,0
15001.54906399485,0
15111.663804127093,8.485776798941515
15214.652896581467,65.3199333724715
15294.514179388754,16.910297055028423
15394.797114793739,65.02999930101396
15616.482804376532,108.07052814162307
15865.686201476354,34.40393711215802
15937.17103343872,54.90556949335587
15979.132915783259,178.1278006710345
16082.647444215927,144.18543344620593
16293.345576919062,0
16573.241760927613,0
16805.610832412884,0
16815.299490262438,0
17158.397509287333,0
17347.539759026957,0
17567.789480016425,0
17602.50503614976,0
17933.216850070374,0
18049.593797593003,0
18156.848315818974,0
18306.68577312671,0
18419.806131919646,0
18687.453532691103,0
19111.765143182743,0
19242.29409396227,0
19379.78208319148,0
19485.561990744245,0
19606.135552867145,0
19669.661353995292,0
20122.292471705223,0
20215.869514607533,0
20314.4220177584,23.14842340371979
20488.2138133441,0
20770.007505770496,0
21190.3204091769,0
21497.679385295458,0
21788.452780293832,0
22022.75051715456,0
22062.9606339092,0
22116.908187637724,45.84446406369898
22512.48732701889,0
22542.761666765145,0
22900.80008932338,0
23001.363855609678,0
23032.739008916375,12.05224179105062
23342.431864932554,0
23454.887651902536,0
23650.424847596176,0
23979.45111592199,0
24014.266786910943,0
24141.92299556084,0
24687.27849338677,0
25012.306991015677,0
25170.83898560123,0
25300.909238877503,0
25320.226428440026,3.76332261724383
25769.192650130553,0
25899.65253476415,0
25940.05529938873,0.9610183271615824
26182.997855376965,60.89597273405161
26269.89966040734,0
26481.48132837315,0
26599.712032452433,0
26645.380616993392,22.716341887033195
26972.698194075794,0
27148.58405875236,0
27247.94766096279,0
27337.147150994657,98.45939972791166
27340.354920737227,80.77880664574332
27522.331100105057,84.93324914960249
27748.02746467893,0
27806.194161988602,0
28009.504367836606,62.569580206953106
28118.431385914188,20.911683479516796
28236.83544079824,56.680118423366366
28326.86924052363,19.645160022671917
28438.011865250934,0
28710.666355893478,0
28919.975398710292,0
29199.864449625406,0
29430.446179657156,0
29509.309334809794,0
29799.700710469926,0
29944.014724273533,0
30345.170566788533,0
30610.402058807722,0
30668.616141157887,0
31023.69291591744,0
31612.29954256071,0
31809.170988809856,0
31860.97565187168,4.04476913207327
32060.94577063837,0
32095.97968819967,0
32250.142851680896,0
32646.901722813036,0
32947.82610049772,0
33057.22935600025,0
33535.01197816839,0
33546.59770988132,0
33883.23175628512,0
34106.71912454823,0
34537.9578942235,0
34708.7284642044,0
35258.60514028745,0
35291.567092638885,0
35562.74201982151,90.93617415009066
35562.84920556097,10.45042466470477
35606.54840825979,72.60594897197007
35671.45873570585,21.01456161729584
35789.07151717538,0
35850.137000115596,0
36211.23630191373,0
36537.47774816959,0
36687.486174343314,0
36818.668352150446,0
37214.90409868199,0
37484.33878484177,0
37491.62065496197,176.5697282433539
37693.89679800115,290.5096882725993
37748.39526783423,13.4745712972217
37872.54465985176,108.00221442637121
37929.921720945305,0
38098.11714767571,0
38357.284392713016,0
38606.758716713826,0
38866.001969017554,0
39361.45565817764,0
39592.17715016549,0
40073.07702481085,0
40166.36880802511,0
40238.2638628297,277.27829656060203
155.2924864130007,0
371.5325600496515,0
447.5148757158543,0
617.9980126193631,0
725.7083270058172,0
1240.55971379229,0
1377.7747392289295,0
1777.0140788719243,0
2033.3636003749932,0
2055.4335792155393,0
2453.550389673182,0
2968.8854275834565,0
3037.247748728487,0
3172.3525762918503,167.25714830707375
3280.6672652669176,115.44613677115512
3352.3348058807424,44.655635353415164
3364.199768047846,78.03919413335461
3452.293177216911,71.30709790950505
3628.7069231616224,0
3686.0834251419124,0
4190.372163216691,0
4476.9343276390455,0
4510.048931060914,109.72399173594476
4837.385659620801,126.66627365502063
4866.1301854466565,0
5028.555479795943,151.04201808519883
5059.67119829418,0
5316.867371964703,0
5443.045210235792,0
5452.761087068093,0
5630.556047706656,36.999381213692686
5656.009017077981,0
5720.592980780422,1.1566201122213897
6096.3395908689845,0
6169.144071766739,0
6366.706322788796,200.16786508168389
6477.8420972031645,119.05009265745775
6566.437249538889,214.8624414220012
6585.008435321058,168.96954723605995
6772.964724301801,0
6910.457026255434,0
6935.9227807947045,26.99265670775094
7004.861898587836,14.7404449450014
7236.842957550202,0
7274.998718135037,0
7511.35532360446,0
7689.094454855191,0
8023.964220121103,0
8391.848581283164,0
8405.343590251658,0
8576.558713720406,0
8797.82898270144,0
9245.924432486734,0
9335.38364189879,0
9373.267240633455,21.548819533216374
9740.026102390097,0
9773.818182144414,0
9898.115192168416,75.84211593249529
9954.588041425579,0
10235.824659406184,0
10313.311720566931,0
10751.831831492944,0
10759.724319102825,0
11040.294757998454,0
11421.106949797544,0
11690.6281531683,0
11949.81296977363,0
12224.406577017191,0
12670.902316690743,0
12766.551279555191,0
13154.148952250096,0
13321.431715397302,0
13356.27678756829,0
13773.988014143973,0
13917.703298882836,0
14023.217341486985,0
14119.548394971167,0
14722.022956895009,0
14910.696125069238,0
15163.85438171631,0
15700.802114299235,0
15924.543812856662,0
16012.583937089004,88.2507149523608
16063.366213622869,61.44885613002589
16472.199146402687,0
16602.554639877915,0
16731.403911352154,0
16793.780079594086,0
16882.022093265874,6.039282663787162
17144.443988732113,12.857176136109047
17260.19718389726,0
17284.168381044103,0
17448.410537441076,0
17556.32730056832,0
17932.323597456783,0
18354.624401720223,0
18426.14415549948,0
18858.886543643024,0
18898.024152746842,0
18967.114890047327,62.91748549886324
19157.2111646023,0
19619.821738924355,0
19683.354740414412,0
20118.34546022667,0
