Time,Delay
241.14089099796888,0.0
398.48421995301493,0.0
620.9134749435611,0.0
650.5886046111414,0.0
847.585179004009,70.5502688338205
1042.1096106967643,0.0
1454.9327931712392,0.0
1976.3566981797203,0.0
2011.3428106475044,0.0
2247.652850574343,0.0
2284.338754491815,0.0
2587.1731460091623,0.0
2667.3547914824453,0.0
3115.0970573841337,0.0
3390.4260088328924,0.0
3509.927943569442,0.0
3719.2270006912254,0.0
4108.769880737191,0.0
4603.171863948515,0.0
4777.207201784788,0.0
4877.522617851383,204.01769450920074
4980.003837609802,296.54253090882594
5169.585298307095,141.94989766898834
5509.656349382839,0.0
5587.714229963413,0.0
5803.573067374676,8.843570570792508
5989.417863804467,0.0
6209.1331025681675,0.0
6515.590992198554,0.0
6650.583226480529,0.0
6909.067725524957,0.0
7121.5253746435355,0.0
7156.959041243004,0.0
7701.79744959641,0.0
7761.342688386872,0.0
7938.997903360295,201.7431804871958
8085.754260765056,186.64680032427168
8211.0036202773,231.9069064574469
8364.507480156017,311.9779894832882
8459.15128474958,343.0585286595733
8569.408661982901,91.33244642390491
8891.125517058472,99.81193771766448
8927.54074160366,166.75656233529298
8986.278937746276,369.11168683965843
9124.921848440574,227.62594632032415
9260.500276438264,109.0879466309907
9555.73285515583,0.0
9567.077591098334,0.0
10131.737976966906,50.89448709901808
10227.133442838745,0.0
10481.00314513597,250.7885275221197
10805.607903650764,58.4699689841018
10925.659691313609,158.70144389774032
10948.829570124672,143.15585679841752
11108.104751696745,206.04040208498918
11146.752788745831,142.34845849468365
11312.309678981368,53.42652709067261
11466.07598928778,0.0
11640.683738509879,0.0
11929.003541366137,0.0
12098.000539006518,0.0
12197.409476714844,174.29158046022712
12295.269512764926,184.54660156299724
12300.943814162225,213.07374460965366
12393.548227452417,55.78981270979057
12620.61014947242,0.0
12710.490493243717,0.0
13113.858770218767,0.0
13234.98156289248,0.0
13310.587823992244,123.36409093062503
13535.992731585073,113.36085675209142
13661.949866068302,96.43298762465201
13816.315532809815,0.0
14022.318067917251,47.72864464762824
14071.152392416045,0.0
14149.366248903503,79.92055838514716
14156.975227099672,0.0
14583.525266634548,0.0
14614.1266964067,0.0
14900.384769160104,0.0
15126.220713256069,0.0
15184.738248119464,0.0
15325.199669497913,0.0
15344.720986056887,0.0
15516.443806369549,42.207171463483974
15758.598121245384,0.0
15967.58916135072,0.0
16293.009393470908,78.37828486783837
16507.628377057943,209.39420980333307
16926.704108893762,395.8714481086663
16950.98599655387,311.12129060737243
17322.71606424688,458.06046910129226
17424.33607146536,312.78154871320294
17444.039460310298,325.6918541127561
17588.782718848917,197.65926132777167
17694.677139138726,0.0
17914.42407262685,0.0
17932.880844499305,0.0
