Time,Delay
246.6252554540978,0.0
365.48642639162176,0.0
448.8163452073315,90.44744202925355
539.4265099547459,0.0
1027.3557652116883,0.0
1046.796357499859,0.0
1183.7550832454249,91.75081204750427
1612.0965200649941,0.0
1969.0396457014253,0.0
2357.115320118297,0.0
2488.2613709975667,0.0
2689.278937452237,0.0
2767.211140404449,0.0
3279.1366770887425,0.0
3394.791302218075,0.0
3541.3139051797043,58.47692540855769
3722.516763891455,0.0
3745.864922228264,0.4990537661874441
3951.780626877766,0.0
4006.706649816815,0.0
4079.8307712153833,0.0
4207.521263808539,0.0
4409.415312262077,0.0
4541.049410313397,0.0
4676.354040100069,0.0
4679.637666609372,0.0
5014.443949565268,0.0
5023.9671942317555,0.0
5398.503044067988,0.0
5716.89762973342,0.0
5925.31146361717,0.0
6037.825965173767,198.43131999835987
6212.8863856928665,0.0
6472.914188334201,0.0
6612.884179789888,0.0
6699.5777677795495,0.0
6836.211638395148,0.0
7366.557839321817,0.0
7612.4992517263045,0.0
7635.638353741496,0.0
7959.277319041245,0.0
8062.5432117806595,0.0
8246.909928442943,79.0018556443074
8462.025009035653,38.67475845300942
8642.836964700638,116.38803193557487
8651.756401983908,155.249230540212
8778.108773411317,147.30515827656745
9005.175778312649,0.0
9202.965944078103,0.0
9621.520382658737,0.0
9702.788863134638,34.22986095471606
9929.754012728465,143.22682115077987
10069.493821491902,104.03441007558104
10090.647173221483,78.96322127685744
10278.104930372881,166.0709779754725
10349.375879508347,0.0
10766.832256497906,0.0
11053.334892885296,0.0
11426.509700986064,0.0
11605.73516731541,0.0
11851.339514679394,0.0
11918.783588316279,0.0
12008.71273859678,0.0
12229.45626012956,0.0
12441.547531034392,0.0
12444.594074197053,140.59903034052695
12703.066585840135,233.96288843914772
12880.04617567275,0.0
12940.362186297725,185.65474203275517
13340.974009699978,241.7690181290527
13388.93206784327,0.0
13433.275326974464,143.30832618652494
13468.040368574908,96.57941665922772
13716.244306667779,0.0
14111.001625346351,0.0
14132.912550411464,0.0
14250.034537153875,70.00366165380365
14360.345701135859,0.0
14784.074826498198,0.0
14820.668899855204,0.0
15088.316878650341,0.0
15297.38681567254,0.0
15548.644466285736,0.0
16107.01314260137,0.0
16387.507169935518,0.0
16603.236926910686,0.0
16661.363974525597,0.0
16662.6425476821,110.02419956669473
16688.93340617174,67.3112122249222
16945.74954282841,0.0
17118.893215241733,0.0
17185.030759291356,0.0
17503.463380246434,0.0
18087.374781126553,0.0
18143.87779240809,0.0
18170.298370982586,218.59233336808393
18268.434349337116,133.41611883717997
18381.782858245377,36.14026725449003
18655.719954837765,0.0
18817.213605968325,0.0
19041.59041643638,0.0
19507.11922417119,0.0
19521.30304035786,0.0
19687.73835780135,213.11758062261288
19699.388181788952,114.35271087602814
19889.024399629583,68.34918161738824
19900.576328292555,13.235902792755951
20295.56545673731,0.0
20349.820968014246,0.0
20564.012384538244,84.95229922585713
20574.059215050922,0.0
20738.848812801025,0.0
21412.429243881445,0.0
21460.545838136513,0.0
21824.286454409244,0.0
22086.66129584019,0.0
22176.50317282769,0.0
22802.258635288807,0.0
22973.69528192749,0.0
23017.738334048103,18.653590706850082
23027.742970010648,9.452249741305423
23214.966748875173,0.0
23249.437378432467,0.0
23477.754433356025,0.0
23574.24511436249,0.0
23899.310010369456,0.0
23989.991501976292,0.0
24367.716696206502,0.0
24544.297865984146,0.0
24765.356489098034,0.0
24797.263201874455,0.0
25012.613568002133,0.0
25019.58003543035,0.0
25374.67855482571,0.0
25467.273732113565,0.0
25471.41361367891,7.114392906449211
25727.170747219123,18.93185962516145
25855.867124605073,0.0
26114.409623358984,0.0
26221.494900425172,0.0
26310.613756417915,43.85041754438498
26361.52735067507,0.0
26535.899318030584,0.0
26649.31464343527,0.0
26741.98804202798,0.0
27141.028343084618,0.0
27562.995726866186,0.0
