Time,Delay
135.7259849995192,0.0
495.3519076359672,0.0
666.073780580315,0.0
706.278558964428,0.0
1017.6303051459121,34.130666455067626
1093.1279455549477,0.0
1257.1655772865101,45.11282877517931
1402.460684136577,0.0
1612.8034147685387,0.0
1656.9812197682327,0.0
1917.7609922443323,0.0
2197.581334616189,0.0
2523.8099076658405,0.0
2841.952949012082,0.0
2895.3367122644054,29.679578040267643
3055.652040216304,190.32324551195734
3075.148332012,69.76368802398792
3281.198215801842,0.0
3709.17085759827,0.0
3709.8274155371764,0.0
4112.516683512334,0.0
4216.7151218738845,0.0
4425.083442697494,0.0
4635.838998617245,0.0
4654.608504431257,0.0
4778.1205485586115,0.0
4994.788321855162,0.0
5217.771445940261,0.0
5231.044294753636,0.0
5370.038935273021,0.0
5508.807288209086,0.0
5637.286690341123,0.0
5647.919652072165,0.0
5724.321990420878,0.0
6107.01177847326,0.0
6232.913389757289,0.0
6340.845147565647,0.0
6645.919099618271,0.0
6719.010787828698,0.0
6898.718619796083,0.0
7254.121186301938,0.0
7694.469450468844,0.0
7822.581007177673,0.0
8091.570417687281,0.0
8115.136342527759,0.0
8398.126219510463,0.0
8622.476365028957,0.0
9239.503579215003,0.0
9280.957158236226,0.0
9395.997675839086,219.02123588597897
9464.465527093425,51.57192714714256
9572.537504795142,1.9825300690808945
9764.84067562936,0.0
9825.556836176007,0.0
9930.88943845896,0.0
10012.864204745892,0.0
10226.909579384139,0.0
10487.83124087017,0.0
10655.592012875677,0.0
10775.870004221664,26.59035801657592
10855.921232950062,144.1620042087925
10861.230108165291,102.95837059273617
10939.121900995182,0.0
11260.916610534026,0.0
11356.444587780865,0.0
11601.646425824136,0.0
11998.136442044826,0.0
12164.82324001403,0.0
12230.479969401264,0.0
12324.340910086225,0.0
12446.61453925433,0.0
12504.239102444986,0.0
12598.240217512555,0.0
12978.951221253636,0.0
13019.1514276759,0.0
13095.694441564881,38.66098270506336
13173.016953369164,37.54804017533934
13300.469669396292,0.0
13575.970750619725,0.0
13880.193404057773,0.0
14051.474297040233,0.0
14209.828947959399,0.0
14464.32716414263,0.0
14555.606805140906,0.0
14715.368053713077,0.0
14737.233759462662,0.0
15074.405361128202,0.0
15322.37336515337,0.0
15356.288877446053,0.0
15577.093356835432,23.947332067311436
15706.58247999326,0.0
15865.326838241412,0.0
15969.86124723815,0.0
16018.099101296222,11.657352345544496
16285.224119678045,0.0
16444.038828066066,0.0
16485.590035127985,0.0
16692.084558945375,10.51401242450811
16736.416326055085,0.0
16822.629049349394,0.0
17118.962532071826,0.0
17469.06956910795,0.0
